polarity_human,fetch_time,title,content
-1,2012-02-06,CBOT小麥期貨6日亞市盤中三連陰,"根據《news.cnyes》財經網顯示,CBOT小麥期貨6日亞洲電子盤連續第三個交易日走跌,此前,全球第三大小麥出口商俄羅斯擱置了對穀物出口征稅的計劃,允許該國保持其好於美國的價格優勢.北京時間13:31左右,CBOT3個月小麥期貨下跌2.25美分,報6.5850美元/蒲式耳,此前曾下跌0.6%,至6.57美元/蒲式耳.該期貨3日當周上漲2.1%,為連續第三周上漲,歸因於投資者擔心俄羅斯的這個稅項以及歐洲部分地區的零度以下氣溫可能會削減小麥供應量.俄羅斯副總理ViktorZubkov3日表示,到4月之前,俄羅斯都不會對穀物徵收出口關稅.該國穀物產量已超過預期.研究機構表示,俄羅斯南部地區被積雪覆蓋,意味著冬季穀物沒有嚴重損失.澳大利亞國民銀行經濟學家表示,俄羅斯出口前景對價格有著相當大的影響.他表示,有關這一方面的任何消息都意味著穀物價格可能繼續下滑.Zubkov表示,俄羅斯小麥總收成估計為9,390萬噸.他於10月的預測為9,000萬至9,200萬噸之間.他表示,小麥出口量可能達到2,700萬噸.而美國農業部估計,俄羅斯2012農事年將出口1,950萬噸小麥和200萬噸大麥.CBOT3月玉米期貨下跌1.50美分,報6.43美元/蒲式耳,而CBOT3月大豆期貨上漲4.25美分,至12.3675美元/蒲式耳.													分享到：  		  		  		  		  				 寄給朋友													收件人電郵 *：						你的名字						你的電郵地址 *：						私人訊息：																					關閉			2163890ZH_TWhttp://www.quamnet.com/newscontent.action?articleId=2163890||request_locale=ZH_TWnewscontent.actionCBOT小麥期貨6日亞市盤中三連陰根據《news.cnyes》財經網顯示,CBOT小麥期貨6日亞洲電子盤連續第三個…NEW_CMD"
-1,2012-02-06,恒指曾倒跌123點,"根據《路透》財經網顯示,港股午後走勢轉壞,上證綜指最新報2320,跌10點或0.44%.恒指現倒跌109點報20647,最多跌123點報20633.13.													分享到：  		  		  		  		  				 寄給朋友													收件人電郵 *：						你的名字						你的電郵地址 *：						私人訊息：																					關閉			2163954ZH_TWhttp://www.quamnet.com/newscontent.action?articleId=2163954||request_locale=ZH_TWnewscontent.action恒指曾倒跌123點根據《路透》財經網顯示,港股午後走勢轉壞,上證綜指最新報2320,跌10點或0.…NEW_CMD"
1,2012-02-06,【本地樓市】海怡半島470萬元成交，7年升68%,"財華社香港新聞中心利嘉閣表示,海怡半島美晞閣﹙18座﹚低層D室轉手,單位兩房一套加工人房開則,外望樓景,建築面積728方呎,成交價470萬元,每呎售價6,456元. 據了解,賣方在05年五月以280萬元購得物業,迄今將單位交吉轉售,帳面獲利190萬元,折算期間單位升價68%.海怡半島二月至今累錄4宗買賣個案,整體平均成交呎價約6,934元.目前,海怡半島有約490個買賣放盤待沽,開價約每方呎7,300元.(P)"
1,2012-02-06,【本港樓市】麗港城409萬元沽，賺幅約17%,"財華社香港新聞中心利嘉閣表示,麗港城2期24座低層B室,兩房間隔,建築面積664方呎,409萬元獲承接,每呎售價折合6,160元.據了解,原業主早於96年八月以348.3萬元購得物業,持貨至今成功將單位轉售,帳面獲利約60.7萬元離場,折算賺幅約17%.麗港城於二月至今累錄4宗買賣個案,整體平均成交呎價約6,121元.現時,屋苑有約516個買賣放盤,平均開價約每方呎6,800元."
1,2012-02-06,現貨金大跌後反彈,"根據《路透》財經網顯示,現貨金週一在亞洲盤中反彈,因金價前一交易日下跌近2%後,亞洲買家爭相進場逢低買入.而隨著希臘接受新救助協議條款的最後期限臨近,相關不確定性亦支撐金價.週五公佈的美國就業數據意外強勁,提振股市和工業金屬,但金價錄得一個多月以來最大單日跌幅,因數據打壓了推出新的量化寬鬆措施的希望.													分享到：  		  		  		  		  				 寄給朋友													收件人電郵 *：						你的名字						你的電郵地址 *：						私人訊息：																					關閉			2164004ZH_TWhttp://www.quamnet.com/newscontent.action?articleId=2164004||request_locale=ZH_TWnewscontent.action現貨金大跌後反彈根據《路透》財經網顯示,現貨金週一在亞洲盤中反彈,因金價前一交易日下跌近2%後,…NEW_CMD"
-1,2012-02-06,青啤(168)好快冇命,"青啤(168)青島啤酒股份 (168)報價|新聞|公司概括請稍候- 增加到投資組合中- 增加到監視表中- 業務回顧贊助商 免責聲明好快冇命,股份今日跌穿40元大關,現報39.4,跌4%.													分享到：  		  		  		  		  				 寄給朋友													收件人電郵 *：						你的名字						你的電郵地址 *：						私人訊息：																					關閉			2163879ZH_TWhttp://www.quamnet.com/newscontent.action?articleId=2163879||request_locale=ZH_TWnewscontent.action青啤(168)好快冇命青啤(168)青島啤酒股份 (168)報價  |  新聞  |  公司概括 請稍…NEW_TC_CMT"
1,2012-02-06,【大行報告】花旗：中國多金屬(02133-HK)「買入」評級，目標價3.50元,"財華社香港新聞中心花旗環球金融發表報告指,中國多金屬是中國新興的鉛、鋅、銀生?商,其主要資??獅子山礦場,預測2012年的?量?鉛－36千噸、鋅－22千噸及銀－270萬盎司,扣除銀的價值後達致負現金成本,?預料2013年的?量分別增長58%,57%和74%.分析師認?公司的盈利?力還未充分在目前的價格反映出來,所以給予中國多金屬買入的評級,目標價?3.50元.(P)"
1,2012-02-06,"【公司消息】威利(00273-HK)4,207萬購民豐(00279-HK)供股股份","財華社香港新聞中心威利國際公布,集團將悉數認購4.21億股民豐供股股份,總認購金額為4,206.9萬元. 威利國際指,集團現持有1.09億股民豐股份,相當於民豐現有已發行股本2.31%.根據公司與民豐於2011年9月30日訂立的購股協議,待達成條件後,威利同意認購民豐發行及配發的1.89億股股份. 倘不遲於民豐記錄日期完成民豐認購,則威利國際可按比例獲得合共4.21億股民豐供股股份,總認購金額為4,206.9萬元.(S)更多精彩內容,請登陸財華中國網(http://www.caihuanet.com)或財華香港網(http://www.finet.hk)"
1,2012-02-06,【盈利預喜】喜尚(08179-HK)料去年純利按年增,"財華社香港新聞中心喜尚控股發盈喜,預期2011年度未經審核綜合溢利淨額,將按年錄得顯著增長；主要由於集團2010年新開業的酒樓及業務表現改進,而令集團收入增加.(I)更多精彩內容,請登陸財華中國網(http://www.caihuanet.com)或財華香港網(http://www.finet.hk)"
-1,2012-02-06,【財華快訊】香港股市最新行情,"恆指最新報 20725.59點,跌 31.39  點,成交 424.96 億﹔即月期指高水 24 點,最新報 20750.0 點﹔紅籌指數最新報 3990.89點,跌 6.83  點﹔國企指數最新報 11550.51點,跌 55.06  點﹔Ｈ股指數期貨最新報 11561.0 點.最新五大升幅股份中,包括Z-OBEE(0948-HK) 、永恆策略(0764-HK) 、南海石油(0076-HK) 、瑞豐石化(8096-HK) 以及新時代能源(0166-HK) ,升幅分別為 26.32%、25.0%、23.08%、20.33%及19.86%.主板最新五大成交額股份中,包括建設銀行(0939-HK)報 6.38 元、工商銀行(1398-HK)報 5.48 元、匯豐控股(0005-HK)報 67.9 元、中國移動(0941-HK)報 77.7 元、中國聯通(0762-HK)報 13.64 元.主要藍籌股走勢：----------------------------------匯豐控股(0005-HK)報 67.9 元,漲 1.05 元中國移動(0941-HK)報 77.7 元,跌 1.3 元工商銀行(1398-HK)報 5.48 元,跌 0.05 元建設銀行(0939-HK)報 6.38 元,跌 0.01 元中國銀行(3988-HK)報 3.39 元,跌 0.0 元中國人壽(2628-HK)報 23.0 元,跌 0.2 元中國石油(0857-HK)報 11.48 元,跌 0.0 元中海油(0883-HK)報 16.78 元,漲 0.02 元和記黃埔(0013-HK)報 76.65 元,漲 0.25 元新鴻基地產(0016-HK)報 108.6 元,跌 1.0 元.***以上信息與實際發放時間延遲十五分鐘,並供用戶參考."
-1,2012-02-06,【財華快訊】香港股市最新行情,"恆指最新報 20684.6點,跌 72.38  點,成交 462.83 億﹔即月期指高水 16 點,最新報 20701.0 點﹔紅籌指數最新報 3977.52點,跌 20.2  點﹔國企指數最新報 11527.32點,跌 78.25  點﹔Ｈ股指數期貨最新報 11533.0 點.最新五大升幅股份中,包括辰罡科技(8131-HK) 、新時代能源(0166-HK) 、Z-OBEE(0948-HK) 、南海石油(0076-HK) 以及中國林大(0910-HK) ,升幅分別為 56.08%、26.03%、23.16%、23.08%及19.74%.主板最新五大成交額股份中,包括建設銀行(0939-HK)報 6.36 元、工商銀行(1398-HK)報 5.49 元、匯豐控股(0005-HK)報 67.7 元、中國移動(0941-HK)報 77.6 元、中國聯通(0762-HK)報 13.66 元.主要藍籌股走勢：----------------------------------匯豐控股(0005-HK)報 67.7 元,漲 0.85 元中國移動(0941-HK)報 77.6 元,跌 1.4 元工商銀行(1398-HK)報 5.49 元,跌 0.04 元建設銀行(0939-HK)報 6.36 元,跌 0.03 元中國銀行(3988-HK)報 3.37 元,跌 0.02 元中國人壽(2628-HK)報 22.95 元,跌 0.25 元中國石油(0857-HK)報 11.5 元,漲 0.02 元中海油(0883-HK)報 16.66 元,跌 0.1 元和記黃埔(0013-HK)報 76.4 元,跌 0.0 元新鴻基地產(0016-HK)報 108.6 元,跌 1.0 元.***以上信息與實際發放時間延遲十五分鐘,並供用戶參考."
-1,2012-02-06,【盈利警告】常茂生化(08208-HK)料去年純利按年下跌,"財華社香港新聞中心常茂生物化學工程發盈警,估計2011年度營業額有所增長,但綜合淨溢利將按年下跌；主要是原材料成本上升,導致毛利率下跌,以及集團聯營公司去年度業績倒退.更多精彩內容,請登陸財華中國網(http://www.caihuanet.com)或財華香港網(http://www.finet.hk)"
-1,2012-02-06,電訊股遭甩賣,"電訊股遭甩賣,聯通(762)中國聯通 (762)報價|新聞|公司概括請稍候- 增加到投資組合中- 增加到監視表中- 業務回顧贊助商 免責聲明跌4.6%,中電信(728)中國電信 (728)報價|新聞|公司概括請稍候- 增加到投資組合中- 增加到監視表中- 業務回顧贊助商 免責聲明跌4.9%,中移動(941)中國移動 (941)報價|新聞|公司概括請稍候- 增加到投資組合中- 增加到監視表中- 業務回顧贊助商 免責聲明跌1.8%.													分享到：  		  		  		  		  				 寄給朋友													收件人電郵 *：						你的名字						你的電郵地址 *：						私人訊息：																					關閉			2163891ZH_TWhttp://www.quamnet.com/newscontent.action?articleId=2163891||request_locale=ZH_TWnewscontent.action電訊股遭甩賣電訊股遭甩賣,聯通(762)中國聯通 (762)報價  |  新聞  |  公司…NEW_TC_CMT"
1,2012-02-06,中國煤層氣（578）亦不乏蠢動,"中國煤層氣(578)中國煤層氣集團 (578)報價|新聞|公司概括請稍候- 增加到投資組合中- 增加到監視表中- 業務回顧贊助商 免責聲明亦不乏蠢動,現漲9%或0.01,報0.121,成交額高達2300萬,前期大股東質押股份遭斬倉,股價急瀉.													分享到：  		  		  		  		  				 寄給朋友													收件人電郵 *：						你的名字						你的電郵地址 *：						私人訊息：																					關閉			2163972ZH_TWhttp://www.quamnet.com/newscontent.action?articleId=2163972||request_locale=ZH_TWnewscontent.action中國煤層氣（578）亦不乏蠢動中國煤層氣(578)中國煤層氣集團 (578)報價  |  新聞  |  公司概…NEW_TC_CMT"
-1,2012-02-06,【公司消息】恆盛(00845-HK) 暫時沒有具體買地目標,"財華社香港新聞中心恆盛地產總裁兼執行董事程立雄在傳媒春茗上表示,集團今年將控制開支,尤其是工程撥款和投資；買地方面持謹慎態度,暫時沒有具體買地目標,要視乎市況和銷售回籠資金,預計在第二季或年中再作研究.集團會持續改善財務狀況,保持現金流,銷售策略會順應市場.(I/H)更多精彩內容,請登陸財華中國網(http://www.caihuanet.com)或財華香港網(http://www.finet.hk)"
1,2012-02-06,【窩輪數據】港股認股證總成交金額66.99 億元，佔大市14.53%,"財華社香港新聞中心.恆指現報20685.15點,跌 71.83 點,成交金額460.94 億元﹔認股證成交金額為66.99 億元,佔大市成交14.53%.認購證總成交額為52.66 億元,佔認股證成交的78.61%﹔認沽證總成交額為14.33 億元,佔認股證成交的21.39%.***以上信息與實際發放時間延遲十五分鐘,並供用戶參考."
1,2012-02-06,香港Social Media Week 2012 -- 亞太區社交網絡達人將於香港海港城進行分享會,"香港2012年2月6日電 /美通社亞洲/ -- Social Media Week為社交媒體界的國際盛事,以探討社交媒體最新趨勢為主要目的.香港作為國際大都會,今年再度被大會選定為12個舉辦城市之一,其他的城市包括德國漢堡、倫敦、邁阿密、紐約、巴黎、三藩市、巴西聖保羅、新加坡、東京、多倫多及華盛頓.(Logo: http://www.prnasia.com/sa/2009/09/09/20090909984310.jpg ) (Logo: http://www.prnasia.com/sa/2012/02/06/20120206114508732510-l.jpg ) Social Media Week 將於2012年2月13日至17日於香港舉行.一連五天的 Social Media Week　(香港區) 已是第二屆於香港舉行,上屆進行的38個活動成功吸引2,300名參加者,網上平台更錄得超過40萬個活動留言.本年度的 Social Media Week　(香港區),由香港合作夥伴 CohnWolfe - impactasia 及22位來自各行各業組成的顧問委員會帶領及統籌整個活動.大會希望透過Social Media Week (香港區)活動,藉以於亞太區推廣社交媒體 (特別是中國大陸及香港),並由不同品牌、市場推廣公司、媒體,舉辦一系列充滿創意的社交媒體活動.海港城為現時全香港最大型的購物商場,並由2009年開始一直活躍於各社交媒體平台.是次Social Media Week乃是社交媒體界的國際盛事,海港城有幸成為顧問委員會之一,並在會議舉行期間舉辦4個分別與飲食、旅遊、時尚和美容以及科技有關的分享會,更邀請到世界各地的社交網絡達人與大家分享他們獨有的心得,是一次非常珍貴的交流.Social Media Week　(香港區)活動現已開始接受報名,有關詳情請瀏覽Social Media Week 官方網站：www.socialmediaweek.org/hongkong(Photo: http://www.prnasia.com/sa/2012/02/06/20120206114643669841.html ) 1. 飲食篇主題： 為社交媒體增食慾：餐飲業的新菜譜？( http://socialmediaweek.org/event/?event_id=1636 ) Building an Appetite for Social: What's cooking in the FB Industry? 內容： 美食家在社交網絡無處不在.究竟他們是怎樣利用社交網絡平台成為大眾喜愛的飲食博客,成功地成為大眾的飲食指南？他們是如何俘虜人們的肚子呢? 主辦單位： 海港城及Integrated Hospitality Group 地點： 香港海港城太子酒店3樓廈門廳 日期： 2012年2月15日 （星期三） 時間： 晚上7時30分至9時30分 Twitter活動關連詞： #SMWHKfood 講者：主持：Mr. Geoffrey Wu (Director of Communications of IHM Group)1. Mr. Brad Lau (又名ladyironchef,為新加坡著名飲食博客,於去年更被譽為亞洲 Nuffnung 2011博客之最受歡迎飲食博客)2. Ms. Victoria Cheng (新加坡著名飲食博客、SingTel's的編輯 http://notatourist.sg)3. Mr. KC Koo (現於著名飲食網站Openrice的殿堂級食家,並為香港Time Out 雜誌作專欄作家)4. Mr. Gregoire Michaud (現為香港四季酒店甜品總廚)5. 梁雅琳小姐(香港新晉女廚師、報章雜誌專欄作家、飲食節目嘉賓主持)6. 陳俊偉先生(香港著名飲食博客、並為東方日報及明報作專欄作家)7. 譚嘉瑩小姐(海港城推廣及廣告助理總經理)2. 旅遊篇主題： 旅遊業的尋找、 經歷與分享( http://socialmediaweek.org/event/?event_id=1635 ) Travel SES: How we Search, Experience and Share 內容： 因有了社交網絡,使人的旅遊習慣變得不一樣.聽聽各旅遊博客、航空公司、酒店及著名景點負責人等分享他們的社交網絡成長的里程. 主辦單位： 海港城 地點： 香港海港城海運大廈2階多功能運動場 日期： 2012年2月16日 （星期四） 時間： 下午4時至6時 Twitter活動關連詞： #SMWHKTravel 講者：主持：譚嘉瑩小姐(海港城推廣及廣告助理總經理)1. 仆街少女 – 高愷蓮小姐及羅靜郁小姐 (著名台灣旅遊博客、Google公佈「2011年上半年熱門搜尋排行榜」名列第二,結合仆街動作介紹景點、關懷流浪動物等議題.)2. 霏山浪遊記 - 黃道先生及梁飛小姐 (著名旅遊博客、Lonely Planet 2011年重點推介博客,夫婦雙雙辭掉工作用一年時間穿梭拉丁美洲、歐洲、中東和中亞細亞六萬三千里陸路,追尋浪遊世界夢想.)3. 黃翠如小姐 (著名旅遊博客、有線電視旅遊節目主持)4. Mr. Rajesh Sheshadri (Head of Trade Solutions, FOX ONE STOP MEDIA and Territory Head, Hong Kong, FOX International Channels)5. 陳國裕先生 (香港迪士尼樂園度假區香港市務總監)6. Mr. Ricky Too (澳門銀河網絡推廣助理副主席)7. Ms. Anna-Kaisa Varamaki(芬蘭航空網絡推廣經理)8. Ms. Shea Stanley (旅遊網站 Travel + Leisure 顧問及親子網站LittleStepsAsia.com創辦人) 3. 時尚及美容篇主題： 社交時尚追求者( http://socialmediaweek.org/event/?event_id=1639 ) Social Fashionista 內容： 時尚博客怎樣利用社交網絡平台與他們的粉絲拉近距離？甚麼社交網絡平台令品牌突圍而出？ 主辦單位： 海港城 地點： 香港海港城太子酒店廈門廳 日期： 2012年2月16日 （星期四） 時間： 晚上7時30分至9時30分 Twitter活動關連詞： #SMWHKtrendy 講者:主持：Ms. Angelia Teo (Head of Content (Asia Pacific) of WGSN)1. 韓火火先生 (內地潮流fashion icon兼網絡紅人及時尚博客)2. 林劍先生 (時尚博客)3. Mr. Alex Tang (MCM營業及推廣總監)4. Mr. Eugene Chan (奧思集團有限公supervisor, Head of Digital Communication)5. Ms. Janet Chong (PR Manager of Benefit Cosmetics)6. 譚嘉瑩小姐 (海港城推廣及廣告助理總經理)4.科技篇主題： 精緻小玩意：如何影響精通科技的專家( http://socialmediaweek.org/event/?event_id=1637 ) Geek Chic Gadgets: How to influence the tech savvy experts 內容： 潮流領導者在影響消費者買什麼小玩意的時候,有了一個強大的聲音.博客、評論網頁、社交媒體和口碑都會幫助我們選擇電子產品的決策過程.但什麼會影響潮流領導者呢？聰明的營銷者都知道找誰才可接觸更廣泛的目標消費者. 主辦單位： 海港城 及AGENDA 地點： 香港海港城海運大廈2階多功能運動場 日期： 2012年2月17日 （星期五） 時間： 下午4時至6時 Twitter活動關連詞： #SMWHKtrendy 講者:主持：梁志成先生 (Director, Communication Planning at AGENDA Asia)1. Mr. Vista Cheng (台灣數位時代總編輯)2. Ms. Michelle Au ( Sony Ericsson總經理)3. Mr. Hong Ming (Web film personality of UMovie)4. Mr. Stone Ip (香港著名博客,並同時擔任科技網站engadget的編輯)5. Mr. Jansen Lu (香港著名博客)(Photo: http://www.prnasia.com/sa/2012/02/06/20120206114902540285.html ) 有關 Social Media WeekSocial Media Week (http://socialmediaweek.org) 旨在對新興社交及流動網絡媒體現象提供全球性觀點,是全球最獨特的會議之一.2011年會議於全球11個城市舉辦,吸引超過18,000名參加者,更吸引了數以十萬的人透過網絡或流動媒體互動參與.現時全球各大城市的合作夥伴和它們的本地顧問委員會將會於2012年2月合作籌辦超過500項活動.Social Media Week由Crowdcentric Media LLC 擁有及營運.微博：http://t.sina.com.cn/smwhk Twitter：@SMWHK, #SMWHKFacebook：http://www.facebook.com/socialmediaweekhongkong 博客：http://www.socialmediaweek.org/hongkong/blog有關海港城海港城是全港最大的購物商場,一直致力於各個範疇內保持領導地位.由2009年開始,已於各大社交網絡平台如YouTube、facebook、Twitter、新浪微博、騰訊微博、優酷、Twylah、Tumblr和instagram上建立海港城官方帳號.及後更推出於iPhone、Android、Ovi平台上推出手機應用程式「海港城 Guide」,讓顧客可隨時透過手機應用程式獲得海港城最新活動資訊及商店獨家優惠等.Harbour City: http://www.harbourcity.com.hk Twitter: http://twitter.com/hkharbourcity Facebook (中): http://facebook.com/harbourcity Facebook (英): http://facebook.com/hkharbourcity新浪微博: http://weibo.com/harbourcity 騰訊微博: http://t.qq.com/harbourcity24小時顧客查詢熱線：(852) 2118 8666消息來源　海港城置業有限公司"
